1467,中原咖啡,中原（TRUNG NGUYEN）,越南,470,2,N,43.9,1,咖啡,饮料
1468,雀巢咖啡礼盒,雀巢（Nestle）,瑞士、上海,400,3,N,138,1,咖啡,饮料
1469,麦斯威尔特浓速溶咖啡（90+15）条,麦斯威尔（Maxwell House）,常州,750,4,N,99,1,咖啡,饮料
1470,黑鹿（HELLO COFFEE）速溶咖啡粉蓝山风味礼盒装 15g*100条 赠杯勺,,中国大陆,610,1,N,86,1,咖啡,饮料
1471,雀巢雀巢（Nestle) 金牌,雀巢（Nestle）,瑞士,510,4,N,75,1,咖啡,饮料
1472,麦斯威尔奶香速溶咖啡60条,麦斯威尔（Maxwell House）,常州,450,3,N,59.9,1,咖啡,饮料
1473,摩可纳速溶冻干粉咖啡,摩可纳（Moccona）,荷兰,360,4,N,82,1,咖啡,饮料
1474,东方寓言东方寓言特浓咖啡×100条,东方寓言,中国云南昆明,370,4,N,69.9,1,咖啡,饮料
1475,雀巢咖啡,雀巢（Nestle）,上海,570,2,N,34.9,1,咖啡,饮料
1476,雀巢咖啡,雀巢（Nestle）,上海,460,1,N,42.9,1,咖啡,饮料
1477,格兰特柏瑞姆黑咖啡,格兰特（GRANDOS）,德国,330,4,N,53.9,1,咖啡,饮料
1478,雀巢浓臻交响即溶咖啡,雀巢（Nestle）,上海,310,4,N,74.9,1,咖啡,饮料
1479,韩国进口东西麦馨maxim三合一速溶咖啡 摩卡咖啡粉 麦可馨1200g共100条盒装,麦馨,韩国,720,1,N,85.9,1,咖啡,饮料
1480,猫头鹰咖啡,猫头鹰（OWL）,马来西亚,750,3,N,79,1,咖啡,饮料
1481,猫头鹰咖啡,猫头鹰（OWL）,马来西亚,640,3,N,79,1,咖啡,饮料
1482,雀巢胶囊,雀巢（Nestle）,英国,750,4,N,49.9,1,咖啡,饮料
1483,吉意欧咖啡豆,吉意欧（GEO）,天津,630,4,N,59.9,1,咖啡,饮料
1484,猫头鹰咖啡,猫头鹰（OWL）,马来西亚,600,2,N,89,1,咖啡,饮料
1485,可比可卡布奇诺咖啡24包+6杯547.5g（新老包装随机发货）,可比可（KOPIKO）,印度尼西亚,350,4,N,39.9,1,咖啡,饮料
1486,雀巢金牌咖啡,雀巢（Nestle）,法国,420,1,N,32.9,1,咖啡,饮料
1487,越南进口西贡咖啡三合一速溶咖啡粉袋装冲饮炭烧原味特浓咖啡 原味咖啡1600g 100条,西贡（SAGOCOFFEE）,越南,670,3,N,57.8,1,咖啡,饮料
1488,雀巢咖啡,雀巢（Nestle）,上海,740,3,N,34.9,1,咖啡,饮料
1489,雀巢咖啡,雀巢（Nestle）,上海,670,3,N,42.9,1,咖啡,饮料
1490,雀巢雀巢（Nestle) 金牌,雀巢（Nestle）,瑞士,590,1,N,168,1,咖啡,饮料
1491,摩可纳速溶冻干咖啡粉,摩可纳（Moccona）,荷兰,660,1,N,128,1,咖啡,饮料
1492,麦斯威尔麦斯威尔卡布奇诺速溶咖啡18g*12条,麦斯威尔（Maxwell House）,常州,490,2,N,34.9,1,咖啡,饮料
1493,隅田川隅田川挂耳咖啡 意式,隅田川（TASOGAREDE）,日本,440,2,N,59.9,1,咖啡,饮料
1494,雀巢进口丝绒白咖啡,雀巢（Nestle）,马来西亚,710,2,N,32.9,1,咖啡,饮料
1495,零涩1280g,零涩,马来西亚,420,1,N,65,1,咖啡,饮料
1496,猫尚村黑咖啡纯咖啡无糖低脂健身燃脂特浓提神美式速溶苦咖啡粉40袋装,猫尚村,中国大陆,730,2,N,56.8,1,咖啡,饮料
1497,可比可白咖啡450g*3盒,可比可（KOPIKO）,印度尼西亚,430,3,N,55.8,1,咖啡,饮料
1498,旧街场三合一白咖啡800g*2,旧街场（OLDTOWN）,马来西亚,590,4,N,139.8,1,咖啡,饮料
1499,旧街场三合一浓醇白咖啡 20条装,旧街场（OLDTOWN）,马来西亚,430,1,N,62.9,1,咖啡,饮料
1500,雀巢咖啡,雀巢（Nestle）,瑞士,600,4,N,48,1,咖啡,饮料
1501,摩氏 卡布奇诺速溶咖啡 【共110条】特浓原味提神咖啡三合一咖啡,摩氏（moossy）,中国大陆,420,2,N,88,1,咖啡,饮料
1502,麦斯威尔手冲滤挂式咖啡蓝山风味,麦斯威尔（Maxwell House）,中国台湾,650,4,N,39.9,1,咖啡,饮料
1503,猫头鹰咖啡,猫头鹰（OWL）,马来西亚,700,1,N,39.9,1,咖啡,饮料
1504,旧街场旧街场深度烘焙2合1白咖啡450g,旧街场（OLDTOWN）,马来西亚,700,4,N,62.9,1,咖啡,饮料
1505,雀巢雀巢咖啡1+2原味,雀巢（Nestle）,广东省东莞市,400,1,N,62.9,1,咖啡,饮料
1506,沃欧香草拿铁1600g,沃欧,马来西亚,570,1,N,69.9,1,咖啡,饮料
1507,益昌老街1200g,益昌老街（AIK CHEONG OLD TOWN）,马来西亚,670,1,N,69.8,1,咖啡,饮料
1508,雀巢1+2原味咖啡 450g (30条*15g),雀巢（Nestle）,上海市,640,1,N,31.9,1,咖啡,饮料
1509,益昌老街咖啡,益昌老街（AIK CHEONG OLD TOWN）,马来西亚,360,4,N,39.9,1,咖啡,饮料
1510,麦斯威尔金咖咖啡 100g,麦斯威尔（Maxwell House）,英国,530,1,N,49.9,1,咖啡,饮料
1511,格兰特经典黑咖啡,格兰特（GRANDOS）,德国,540,4,N,58.8,1,咖啡,饮料
1512,摩可纳速溶冻干咖啡粉,摩可纳（Moccona）,荷兰,600,2,N,82,1,咖啡,饮料
1513,益昌老街咖啡,益昌老街（AIK CHEONG OLD TOWN）,马来西亚,370,1,N,68,1,咖啡,饮料
1514,雀巢进口丝绒白咖啡,雀巢（Nestle）,马来西亚,740,1,N,32.9,1,咖啡,饮料
1515,中原咖啡,中原（TRUNG NGUYEN）,越南,560,4,N,74.9,1,咖啡,饮料
1516,超级炭烧经典3合1白咖啡,超级,马来西亚,570,4,N,32.9,1,咖啡,饮料
1517,雀巢1+2原味咖啡7条105g,雀巢（Nestle）,东莞,660,2,N,9.8,1,咖啡,饮料
1518,旧街场三合一榛果味白咖啡800g*2,旧街场（OLDTOWN）,马来西亚,470,4,N,139.8,1,咖啡,饮料
1519,雀巢雀巢咖啡,雀巢（Nestle）,广东省,330,2,N,69.9,1,咖啡,饮料
1520,麦斯威尔麦斯威尔特浓速溶咖啡13g*30条,麦斯威尔（Maxwell House）,常州,440,3,N,39.9,1,咖啡,饮料
1521,雀巢咖啡伴侣,雀巢（Nestle）,上海,310,2,N,44.9,1,咖啡,饮料
1522,奢斐 冻干美式咖啡防弹咖啡冷萃咖啡原料无添加糖速溶纯黑咖啡粉原装进口100条,奢斐,马来西亚,650,1,N,99.99,1,咖啡,饮料
1523,麦斯威尔麦斯威尔特浓速溶咖啡13g*7条,麦斯威尔（Maxwell House）,常州,470,2,N,10.5,1,咖啡,饮料
1524,四五楼核桃酥方便零食礼盒300g,四五楼,中国大陆,380,4,N,138,1,咖啡,饮料
1525,猫头鹰咖啡,猫头鹰（OWL）,马来西亚,520,1,N,36.8,1,咖啡,饮料
1526,悠诗诗浓厚口感速溶咖啡,悠诗诗（UCC）,日本,610,2,N,89,1,咖啡,饮料
1527,韩国进口 maxim麦馨摩卡速溶三合一咖啡粉100条/盒（1200g）速溶即饮咖啡,麦馨,韩国,560,3,N,82.9,1,咖啡,饮料
1528,吉意欧咖啡豆,吉意欧（GEO）,天津,470,2,N,56.9,1,咖啡,饮料
1529,益昌老街咖啡,益昌老街（AIK CHEONG OLD TOWN）,马来西亚,670,4,N,54.8,1,咖啡,饮料
1530,旧街场咖啡,旧街场（OLDTOWN）,马来西亚,330,3,N,32.9,1,咖啡,饮料
1531,雀巢金牌咖啡,雀巢（Nestle）,瑞士/中国大陆,390,4,N,118,1,咖啡,饮料
1532,星巴克咖啡via 哥伦比亚+意式烘焙免煮黑咖啡速溶咖啡粉 12支*2盒组合装 ,星巴克（Starbucks）,哥伦比亚,670,1,N,175,1,咖啡,饮料
1533,益昌老街900g,益昌老街（AIK CHEONG OLD TOWN）,马来西亚,590,3,N,62.8,1,咖啡,饮料
1534,益昌老街咖啡,益昌老街（AIK CHEONG OLD TOWN）,马来西亚,390,3,N,52.8,1,咖啡,饮料
1535,麦斯威尔咖啡,麦斯威尔（Maxwell House）,英国,500,4,N,77.9,1,咖啡,饮料
1536,雀巢雀巢（Nestle) 金牌,雀巢（Nestle）,瑞士,570,4,N,75,1,咖啡,饮料
1537,柯林蓝山挂耳咖啡,柯林（Colin）,中国大陆,310,4,N,46.3,1,咖啡,饮料
1538,雀巢咖啡伴侣,雀巢（Nestle）,青岛,410,2,N,26.9,1,咖啡,饮料
1539,麦斯威尔特浓速溶咖啡100条盒装,麦斯威尔（Maxwell House）,常州,420,2,N,89.99,1,咖啡,饮料
1540,麦斯威尔手冲滤挂式咖啡曼特宁风味,麦斯威尔（Maxwell House）,中国台湾,520,3,N,39.9,1,咖啡,饮料
1541,雀巢胶囊,雀巢（Nestle）,英国,540,4,N,54.9,1,咖啡,饮料
1542,超级马来西亚进口 超级（super）炭烧3合1白咖啡 原味和榛果组合 600g+540g,超级,中国大陆,710,4,N,59.9,1,咖啡,饮料
1543,可比可可比可豪享咖啡系列臻享装,可比可（KOPIKO）,中国大陆,750,4,N,99,1,咖啡,饮料
1544,雀巢雀巢咖啡1+2原味,雀巢（Nestle）,广东省东莞市,580,1,N,103,1,咖啡,饮料
1545,铭氏咖啡粉,铭氏（Ming,上海,700,1,N,59.9,1,咖啡,饮料
1546,麦斯威尔麦斯威尔经典拿铁速溶咖啡21g*12条,麦斯威尔（Maxwell House）,常州,750,3,N,34.9,1,咖啡,饮料
1547,ILLY咖啡粉,意利（illy）,意大利,520,1,N,98,1,咖啡,饮料
1548,雀巢雀巢咖啡,雀巢（Nestle）,广东省东莞市,460,1,N,85,1,咖啡,饮料
1549,啡特力3合1特浓白咖啡,啡特力（Alicafe）,马来西亚,420,4,N,49.9,1,咖啡,饮料
1550,ILLY咖啡粉,意利（illy）,意大利,300,4,N,159,1,咖啡,饮料
1551,猫头鹰咖啡,猫头鹰（OWL）,马来西亚,470,2,N,34.9,1,咖啡,饮料
1552,雀巢特浓咖啡,雀巢（Nestle）,广东省,620,2,N,55.8,1,咖啡,饮料
1553,ILLY咖啡豆,意利（illy）,意大利,390,4,N,95,1,咖啡,饮料
1554,优诗诗速溶咖啡114号90g,优诗诗（UCC）,日本,600,3,N,41.9,1,咖啡,饮料
1555,悠诗诗咖啡粉,悠诗诗（UCC）,日本,550,3,N,39.9,1,咖啡,饮料
1556,越南进口西贡咖啡三合一速溶咖啡粉袋装冲饮炭烧原味特浓咖啡 原味咖啡1600g 100条,西贡（SAGOCOFFEE）,越南,690,3,N,57.8,1,咖啡,饮料
1557,日本进口 优诗诗UCC117速溶咖啡粉90g*2瓶无糖黑咖啡浓醇芳香口感偏苦,优诗诗（UCC）,日本,400,2,N,69,1,咖啡,饮料
1558,【现货秒发】星巴克咖啡VIA免煮速溶咖啡 摩卡+香草拿铁+焦糖3盒装,星巴克（Starbucks）,哥伦比亚,320,4,N,145,1,咖啡,饮料
1559,猫头鹰白咖啡,猫头鹰（OWL）,马来西亚,400,2,N,66,1,咖啡,饮料
1560,可比可拿铁咖啡24包+6杯637.5g（新老包装随机发货）,可比可（KOPIKO）,印度尼西亚,600,4,N,42.9,1,咖啡,饮料
1561,铭氏咖啡豆,铭氏（Ming,上海,390,2,N,59.9,1,咖啡,饮料
1562,泽合怡保三合一香浓白咖啡,泽合怡保,马来西亚,560,1,N,59.9,1,咖啡,饮料
1563,麦斯威尔麦斯威尔奶香速溶咖啡13g*30条,麦斯威尔（Maxwell House）,常州,680,3,N,39.9,1,咖啡,饮料
1564,可比可白咖啡12包+3杯450g（新老包装随机发货）,可比可（KOPIKO）,印度尼西亚,380,4,N,28,1,咖啡,饮料
1565,摩可纳速溶冻干咖啡,摩可纳（Moccona）,荷兰,500,2,N,159,1,咖啡,饮料
1566,JACOBS冻干速溶咖啡,JACOBS,德国,630,2,N,89,1,咖啡,饮料
1567,旧街场咖啡,旧街场（OLDTOWN）,马来西亚,450,1,N,36.9,1,咖啡,饮料
1568,摩可纳速溶冻干粉咖啡,摩可纳（Moccona）,荷兰,310,4,N,82,1,咖啡,饮料
1569,旧街场咖啡,旧街场（OLDTOWN）,马来西亚,600,3,N,36.9,1,咖啡,饮料
1570,雀巢胶囊,雀巢（Nestle）,英国,710,2,N,49.9,1,咖啡,饮料
1571,麦斯威尔麦斯威尔摩卡速溶咖啡21g*12条,麦斯威尔（Maxwell House）,常州,550,2,N,34.9,1,咖啡,饮料
1572,麦斯威尔麦斯威尔摩卡速溶咖啡21g*12条,麦斯威尔（Maxwell House）,常州,400,2,N,34.9,1,咖啡,饮料
1573,ILLY咖啡粉,意利（illy）,意大利,620,3,N,98,1,咖啡,饮料
1574,摩可纳速冻干粉咖啡,摩可纳（Moccona）,荷兰,550,1,N,99,1,咖啡,饮料
1575,可比可白咖啡24包+6杯900g（新老包装随机发货）,可比可（KOPIKO）,印度尼西亚,380,2,N,41.8,1,咖啡,饮料
1576,越南进口西贡三合一炭烧咖啡即溶速溶咖啡粉900克50条*18g,西贡（SAGOCOFFEE）,越南,670,4,N,58.8,1,咖啡,饮料
1577,猫头鹰咖啡,猫头鹰（OWL）,马来西亚,570,4,N,39.9,1,咖啡,饮料
1578,雀巢1+2奶香咖啡7条105g,雀巢（Nestle）,东莞,470,4,N,9.9,1,咖啡,饮料
1579,摩卡咖啡三合一随身包,摩卡,江苏苏州,460,3,N,98,1,咖啡,饮料
1580,泽合怡保白咖啡三合一原味,泽合怡保,马来西亚,740,2,N,59.9,1,咖啡,饮料
1581,益昌老街1050克,益昌老街（AIK CHEONG OLD TOWN）,马来西亚,500,2,N,69.8,1,咖啡,饮料
1582,摩可纳冻干咖啡粉,摩可纳（Moccona）,荷兰,640,3,N,128,1,咖啡,饮料
1583,麦斯威尔麦斯威尔原味速溶咖啡13g*30条,麦斯威尔（Maxwell House）,常州,430,3,N,39.8,1,咖啡,饮料
1584,雀巢1+2特浓咖啡7条91g,雀巢（Nestle）,东莞,380,2,N,9.9,1,咖啡,饮料
1585,益昌老街咖啡,益昌老街（AIK CHEONG OLD TOWN）,马来西亚,430,1,N,38.8,1,咖啡,饮料
1586,麦斯威尔麦斯威尔速溶白咖啡25g*12条,麦斯威尔（Maxwell House）,常州,300,4,N,34.9,1,咖啡,饮料
1587,雀巢雀巢咖啡1+2原味,雀巢（Nestle）,广东省,420,2,N,36.9,1,咖啡,饮料
1588,猫头鹰咖啡,猫头鹰（OWL）,马来西亚,550,1,N,29.9,1,咖啡,饮料
1589,麦斯威尔特浓速溶咖啡20条,麦斯威尔（Maxwell House）,常州,520,2,N,34.8,1,咖啡,饮料
1590,猫头鹰咖啡,猫头鹰（OWL）,马来西亚,620,2,N,99,1,咖啡,饮料
1591,摩卡咖啡三合一随身包,摩卡,江苏苏州,650,4,N,35.9,1,咖啡,饮料
1592,中啡速溶黑咖啡,中啡（ZHONGFEI）,中国大陆,400,4,N,24.9,1,咖啡,饮料
1593,益昌老街咖啡,益昌老街（AIK CHEONG OLD TOWN）,马来西亚,650,4,N,114.9,1,咖啡,饮料
1594,雀巢咖啡,雀巢（Nestle）,上海,640,3,N,15.9,1,咖啡,饮料
1595,麦斯威尔麦斯威尔原味速溶咖啡13g*20条,麦斯威尔（Maxwell House）,常州,740,2,N,31.2,1,咖啡,饮料
1596,猫头鹰咖啡,猫头鹰（OWL）,马来西亚,730,4,N,42,1,咖啡,饮料
1597,果咖特浓咖啡,果咖（FRUTTEE）,泰国,600,2,N,85.9,1,咖啡,饮料
1598,日本进口UCC优诗诗117速溶咖啡90g/瓶速溶黑咖啡冻干咖啡粉 共2瓶117,优诗诗（UCC）,日本,560,4,N,68,1,咖啡,饮料
1599,泽合怡保白咖啡二合一原味,泽合怡保,马来西亚,490,4,N,59.9,1,咖啡,饮料
1600,雀巢咖啡伴侣,雀巢（Nestle）,山东省青岛市,520,1,N,35.9,1,咖啡,饮料
1601,金宝白咖啡（榛果味）（速溶咖啡饮料）,金宝,马来西亚,740,2,N,20,1,咖啡,饮料
1602,铭氏咖啡粉,铭氏（Ming,上海,470,4,N,59.9,1,咖啡,饮料
1603,老誌行30g*10包,老誌行,马来西亚,330,1,N,29.9,1,咖啡,饮料
1604,益昌老街800g,益昌老街（AIK CHEONG OLD TOWN）,马来西亚,320,3,N,46.8,1,咖啡,饮料
1605,麦斯威尔麦斯威尔香草卡布奇诺速溶咖啡18g*5条,麦斯威尔（Maxwell House）,常州,700,1,N,16.9,1,咖啡,饮料
1606,摩卡上选咖啡,摩卡,江苏省苏州市,610,2,N,59.9,1,咖啡,饮料
1607,泽合怡保三合一香浓白咖啡,泽合怡保,马来西亚,490,4,N,59.9,1,咖啡,饮料
1608,益昌老街咖啡,益昌老街（AIK CHEONG OLD TOWN）,马来西亚,400,3,N,39.9,1,咖啡,饮料
1609,雀巢胶囊,雀巢（Nestle）,英国,360,1,N,49.9,1,咖啡,饮料
1610,猫头鹰咖啡,猫头鹰（OWL）,马来西亚,580,3,N,49,1,咖啡,饮料
1611,雀巢咖啡,雀巢（Nestle）,上海,660,4,N,15.9,1,咖啡,饮料
1612,雀巢咖啡伴侣,雀巢（Nestle）,上海,490,2,N,22.9,1,咖啡,饮料
1613,铭氏咖啡豆,铭氏（Ming,上海,530,4,N,59.9,1,咖啡,饮料
1614,雀巢咖啡伴侣,雀巢（Nestle）,上海,540,3,N,22.9,1,咖啡,饮料
1615,乐维萨咖啡,乐维萨（Lavazza）,意大利,660,3,N,59,1,咖啡,饮料
1616,麦斯威尔麦斯威尔原味速溶咖啡13g*7条,麦斯威尔（Maxwell House）,常州,510,2,N,11.6,1,咖啡,饮料
1617,雀巢原味100条,雀巢（Nestle）,广东,590,4,N,109,1,咖啡,饮料
1618,老誌行600克,老誌行,马来西亚,590,4,N,49.9,1,咖啡,饮料
1619,网易严选 精品挂耳咖啡十种口味咖啡混合装 手冲滤挂式烘焙咖啡粉 10克*20袋,网易严选,中国大陆,700,1,N,83.8,1,咖啡,饮料
1620,麦斯威尔麦斯威尔太妃榛果拿铁速溶咖啡5条,麦斯威尔（Maxwell House）,常州,590,1,N,16.9,1,咖啡,饮料
1621,悠诗诗咖啡粉,悠诗诗（UCC）,日本,600,2,N,41.9,1,咖啡,饮料
1622,AGF马克西姆冻干速溶咖啡粉,AGF,日本,360,3,N,59.9,1,咖啡,饮料
1623,可比可卡布奇诺咖啡24包+6杯547.5g（新老包装随机发货）,可比可（KOPIKO）,印度尼西亚,470,2,N,39.9,1,咖啡,饮料
1624,泽合怡保白咖啡三合一原味,泽合怡保,马来西亚,360,1,N,59.9,1,咖啡,饮料
1625,雀巢胶囊,雀巢（Nestle）,英国,320,4,N,69.9,1,咖啡,饮料
1626,中啡速溶三合一,中啡（ZHONGFEI）,云南昆明,390,3,N,27.9,1,咖啡,饮料
1627,摩卡炭烧咖啡,摩卡,江苏省苏州市,560,1,N,49.9,1,咖啡,饮料
1628,立顿875g,立顿（Lipton）,中国大陆,310,3,N,47.9,1,咖啡,饮料
1629,猫头鹰咖啡,猫头鹰（OWL）,马来西亚,310,3,N,59.9,1,咖啡,饮料
1630,中原咖啡,中原（TRUNG NGUYEN）,越南,530,1,N,25.8,1,咖啡,饮料
1631,金宝白咖啡（速溶咖啡饮料）600克（40克X15包）,金宝,马来西亚,730,4,N,39.9,1,咖啡,饮料
1632,蓝岸速溶咖啡,蓝岸（PACA）,中国大陆,700,4,N,41.8,1,咖啡,饮料
1633,可比可拿铁咖啡5包盒装106.25g,可比可（KOPIKO）,印度尼西亚,320,3,N,9.9,1,咖啡,饮料
1634,益昌老街咖啡,益昌老街（AIK CHEONG OLD TOWN）,马来西亚,650,4,N,29.9,1,咖啡,饮料
1635,麦斯威尔麦斯威尔金咖咖啡礼盒装100克*2瓶,麦斯威尔（Maxwell House）,英国,570,3,N,188,1,咖啡,饮料
1636,锦庆 有机云南咖啡豆蓝山风味咖啡豆阿拉比卡黑咖啡豆可代现磨咖啡粉454克包邮 焙炒豆,锦庆,中国大陆,330,4,N,45.8,1,咖啡,饮料
1637,可比可布奇诺咖啡12包+3杯273.75g（新老包装随机发货）,可比可（KOPIKO）,印度尼西亚,480,4,N,27.8,1,咖啡,饮料
1638,泽合怡保白咖啡二合一原味,泽合怡保,马来西亚,310,3,N,59.9,1,咖啡,饮料
1639,铭氏咖啡粉,铭氏（Ming,中国大陆,550,2,N,128,1,咖啡,饮料
1640,雀巢雀巢（Nestle） 香滑口味 210ml *16听 整箱,雀巢（Nestle）,中国大陆,540,1,N,80,1,咖啡,饮料
1641,日本原装进口 悠诗诗（UCC）浓厚口感  无糖速溶咖啡粉 117号 90g /瓶,悠诗诗（UCC）,日本,620,3,N,49.9,1,咖啡,饮料
1642,可口可乐340ml*15,可口可乐（Coca-Cola）,中国大陆,550,2,N,119,1,咖啡,饮料
1643,【4瓶装+送杯勺】 黑咖啡 50g*4无蔗糖添加冷萃瓶装特浓提神纯苦速溶咖啡,摩氏（moossy）,中国大陆,620,3,N,67.9,1,咖啡,饮料
1644,illy 意利 挂耳咖啡 意大利原装进口 阿拉比卡滤泡式黑咖啡粉袋泡 5片盒装-深度烘焙,illy,意大利,660,3,N,35,1,咖啡,饮料
1645,中啡速溶三合一,中啡（ZHONGFEI）,云南昆明,590,1,N,19.9,1,咖啡,饮料
1646,雀巢胶囊咖啡,雀巢（Nestle）,英国,700,4,N,164.9,1,咖啡,饮料
1647,雀巢无蔗糖添加2合1咖啡7条77g(雀巢首款无糖咖啡）,雀巢（Nestle）,东莞,750,2,N,9.9,1,咖啡,饮料
1648,吉意欧美式咖啡粉250g,吉意欧（GEO）,天津,370,1,N,29.9,1,咖啡,饮料
1649,雀巢胶囊,雀巢（Nestle）,英国,740,1,N,54.9,1,咖啡,饮料
1650,瑞士进口 雀巢金牌速溶纯咖啡200g /瓶 烘焙咖啡黑咖啡粉无糖黑咖啡 200克/瓶,雀巢（Nestle）,瑞士,460,2,N,81,1,咖啡,饮料
1651,可比可摩卡咖啡24包+6杯727.5g（新老包装随机发货）,可比可（KOPIKO）,印度尼西亚,530,3,N,52.8,1,咖啡,饮料
1652,果汁然111113,果汁然,塞浦路斯,240,9,N,168,1,橙汁,饮料
1653,农夫山泉100%NFC橙汁300ml*24瓶 整箱,农夫山泉,中国大陆,180,7,N,168,1,橙汁,饮料
1654,农夫山泉【京东超市】农夫山泉NFC果汁 100%NFC橙汁300ml*10瓶 礼盒,农夫山泉,中国大陆,250,10,N,70,1,橙汁,饮料
1655,农夫山泉NFC果汁 17.5°橙汁 礼盒装330ml*4瓶,农夫山泉,中国大陆,180,7,N,55.6,1,橙汁,饮料
1656,塞浦丽娜橙汁,塞浦丽娜（Cyprina）,塞浦路斯,370,6,N,49.9,1,橙汁,饮料
1657,纯果芬进口果汁,纯果芬,塞浦路斯,310,7,N,12.9,1,橙汁,饮料
1658,爱美可进口果汁,爱美可（Amecke）,德国,150,8,N,55,1,橙汁,饮料
1659,统一饮料,统一,中国大陆,350,6,N,41,1,橙汁,饮料
1660,可口可乐美汁源,可口可乐（Coca-Cola）,中国大陆,140,7,N,82.8,1,橙汁,饮料
1661,统一鲜橙多,统一,中国大陆,230,8,N,28.8,1,橙汁,饮料
1662,统一饮料,统一,中国大陆,160,9,N,54.9,1,橙汁,饮料
1663,汇源果汁,汇源,中国大陆,190,7,N,73.4,1,橙汁,饮料
1664,农夫山泉17.5°100%鲜果冷压榨橙汁950ml/瓶,农夫山泉,杭州,120,9,N,32.8,1,橙汁,饮料
1665,果满乐乐橙汁,果满乐乐（gomolo）,塞浦路斯,340,6,N,44.8,1,橙汁,饮料
1666,农夫山泉农夫山泉NFC果汁 100%NFC橙汁900ml*4瓶 礼盒,农夫山泉,中国大陆,150,7,N,86,1,橙汁,饮料
1667,九日【京东超市】韩国九日牌加糖橙汁果肉饮料 进口礼盒装果汁238ml*12瓶,九日（jiur）,韩国,190,10,N,47.9,1,橙汁,饮料
1668,爱美可进口果汁,爱美可（Amecke）,德国,140,7,N,165,1,橙汁,饮料
1669,玛丽橙汁饮料,玛丽（MALEE）,泰国,330,8,N,59,1,橙汁,饮料
1670,帕玛拉特圣涛饮料,帕玛拉特圣涛（Parmalat）,意大利,310,10,N,79.9,1,橙汁,饮料
1671,果倍爽饮料,果倍爽,中国北京,240,7,N,24,1,橙汁,饮料
1672,味全每日C果汁橙汁,味全,?浙江省杭州市,330,10,N,31.8,1,橙汁,饮料
1673,NEU,NEU,德国,340,10,N,149,1,橙汁,饮料
1674,爱美可进口果汁,爱美可（Amecke）,德国,160,10,N,55,1,橙汁,饮料
1675,普瑞达橙汁礼盒,普瑞达,塞浦路斯,200,6,N,43.9,1,橙汁,饮料
1676,大湖100%果汁 橙汁 1L×6瓶,大湖,天津,180,9,N,107,1,橙汁,饮料
1677,农夫山泉农夫山泉NFC果汁 17.5° 100%鲜榨橙汁 330ml/瓶 （2件起售）,农夫山泉,杭州,240,7,N,13.8,1,橙汁,饮料
1678,大湖100%果汁 橙汁 255ml×12瓶(玻璃瓶),大湖,天津,120,9,N,75,1,橙汁,饮料
1679,北冰洋橙汁汽水330ml*6听,北冰洋,中国大陆,240,7,N,28.5,1,橙汁,饮料
1680,统一统一 鲜橙多 罐装橙汁 310ML*24罐 整箱装,统一,中国大陆,200,8,N,58,1,橙汁,饮料
1681,迪美汁橙汁,迪美汁（DIMES）,土耳其,350,10,N,99,1,橙汁,饮料
1682,北冰洋330ml*24听/箱 箱装,北冰洋,中国大陆,170,7,N,115,1,橙汁,饮料
1683,泰宝橙汁,泰宝（TIPCO）,中国大陆,260,7,N,26.9,1,橙汁,饮料
1684,光明光明 100% 果蔬汁 橙汁 300ml/瓶,光明,中国大陆,260,6,N,6.5,1,橙汁,饮料
1685,玛丽橙汁,玛丽（Malee）,泰国,180,9,N,82.9,1,橙汁,饮料
1686,迪美汁橙汁200ml*9,迪美汁（DIMES）,土耳其,280,10,N,59.9,1,橙汁,饮料
1687,可口可乐300ml*12,可口可乐（Coca-Cola）,中国大陆,170,8,N,19.9,1,橙汁,饮料
1688,百事可乐纯果乐橙汁,百事可乐,中国大陆,440,6,N,105,1,橙汁,饮料
1689,果倍爽饮料,果倍爽,中国大陆,330,10,N,117,1,橙汁,饮料
1690,良珍橙汁 西班牙进口果汁饮料 100％纯果汁,良珍（LEUNG CHUN）,西班牙,270,7,N,79,1,橙汁,饮料
1691,众果1L*5盒,众果,江苏省苏州市,180,10,N,69.9,1,橙汁,饮料
1692,屈臣氏屈臣氏 （Watsons）新奇士橙汁汽水330MLX24听 整箱,屈臣氏（Watsons）,中国大陆,180,7,N,79.9,1,橙汁,饮料
1693,宾得宝宾得宝 含气血橙汁饮料,宾得宝（Bundaberg）,澳大利亚,310,6,N,89,1,橙汁,饮料
1694,帕玛拉特圣涛饮料,帕玛拉特圣涛（Parmalat）,意大利,120,6,N,79.9,1,橙汁,饮料
1695,泰宝橙汁礼盒,泰宝（TIPCO）,泰国,120,7,N,109,1,橙汁,饮料
1696,可口可乐果粒奶优 蜜桃味 450ml*15瓶 整箱,可口可乐（Coca-Cola）,中国大陆,260,7,N,63,1,橙汁,饮料
1697,北冰洋橙汁汽水248ml*24瓶,北冰洋,中国大陆,120,10,N,119,1,橙汁,饮料
1698,良珍橙汁 西班牙进口果汁饮料 100％纯果汁,良珍（LEUNG CHUN）,西班牙,330,9,N,138,1,橙汁,饮料
1699,泰宝泰宝四种口味礼盒,泰宝（TIPCO）,泰国,450,10,N,109,1,橙汁,饮料
1700,泰宝绿橙汁500ML,泰宝（TIPCO）,泰国,170,6,N,15.9,1,橙汁,饮料
